year,user,comnam,cusip,prc,horrizon,follow,afacc,ni,size,loss,roa,roe,mb,cash,post,post_use,treat,post_treat
2007,1,INTERVOICE INC,46114210,7.99,5.916202063,6.538461539,-0.12835473,5.529,5.184577397,0,0.031149647,0.049285982,2.44804942,0.229774864,0,0,0,0
2005,1,INNOVEX INC,45764710,3.45,5.869296913,4.083333333,-1.15479111,-24.987,4.93322135,1,-0.181293805,-0.407106897,1.330942373,0.099532166,0,0,0,0
2006,1,INNOVEX INC,45764710,1.74,5.869296913,4.583333333,-0.47058824,-16.97,4.731459166,1,-0.180211751,-0.372893274,0.881554638,0.071242001,0,0,0,0
2007,1,INNOVEX INC,45764710,0.84,5.869296913,2,-4.20289869,-32.147,4.731459166,1,-0.405078125,-2.308084434,1.727880528,0.111015536,0,0,0,0
2005,1,IOMEGA CORP,46203030,2.49,5.837730447,1.9,-0.27075812,-22.753,5.218565033,1,-0.128943915,-0.292541628,1.5885607,0.311834621,0,0,0,0
2006,1,IOMEGA CORP,46203030,3.53,5.857933155,1.25,-0.24096385,-8.843,5.126425234,1,-0.054445865,-0.101495429,2.151324062,0.308255612,0,0,0,0
2007,1,IOMEGA CORP,46203030,3.47,5.87211779,1.666666667,-0.05665722,10.055,5.328885368,0,0.048999064,0.099401908,1.878647126,0.319919481,0,0,0,0
2005,1,INTERNATIONAL PAPER CO,46014610,33.61,5.857933155,14.58333333,-0.2452381,1100,10.26715797,0,0.029856453,0.102861933,1.973697042,0.047958617,0,0,0,0
2006,1,INTERNATIONAL PAPER CO,46014610,34.1,5.857933155,13.83333333,-0.07140732,1050,10.08726638,0,0.0533411,0.1609946,1.942025619,0.056445727,0,0,0,0
2007,1,INTERNATIONAL PAPER CO,46014610,32.38,5.877735782,15,-0.02052786,1168,10.09245365,0,0.050291817,0.140106089,1.5873369,0.037654989,0,0,0,0
2008,1,INTERNATIONAL PAPER CO,46014610,11.8,5.857933155,11.16666667,-0.1544163,-1282,10.20040188,1,-0.047151934,-0.304389542,1.209996738,0.047352953,0,0,0,0
2009,1,INTERNATIONAL PAPER CO,46014610,26.78,5.855071922,12.91666667,-0.5338983,663,10.14835346,0,0.025951151,0.110078034,1.925954641,0.070300598,1,0,0,0
2010,1,INTERNATIONAL PAPER CO,46014610,27.24,5.857933155,14.66666667,-0.24271844,644,10.14128324,0,0.025386314,0.094234709,1.744400334,0.081141381,1,0,0,0
2011,1,INTERNATIONAL PAPER CO,46014610,29.6,5.857933155,14.16666667,-0.12481645,1341,10.2033699,0,0.047864261,0.195166163,1.95373861,0.157442447,1,0,0,0
2012,1,INTERNATIONAL PAPER CO,46014610,39.84,5.85220248,16,-0.03716216,794,10.37829214,0,0.023294871,0.118813452,2.779958604,0.048234728,1,0,0,0
2013,1,INTERNATIONAL PAPER CO,46014610,49.03,5.87211779,18.33333333,-0.14558233,1395,10.35866304,0,0.042819082,0.16656385,2.639659052,0.056044537,1,0,0,0
2007,1,INTERMEDIATE PARFUMS INC,45833410,17.97,5.888877958,5.5,-0.04168838,23.817,6.102674919,0,0.05339512,0.123621925,1.915083775,0.270335841,0,0,0,0
2008,1,INTERMEDIATE PARFUMS INC,45833410,7.68,5.874930731,5.5,-0.03895381,23.765,6.054760891,0,0.055899628,0.116380429,1.134656148,0.095065149,0,0,0,0
2009,0,INTERMEDIATE PARFUMS INC,45833410,12.17,5.874930731,6.416666667,-0.13020834,22.367,6.040464213,0,0.053370653,0.09779035,1.605398821,0.236316764,1,0,0,0
2010,1,INTERMEDIATE PARFUMS INC,45833410,18.85,5.87211779,6.833333333,-0.06573541,26.593,6.084738564,0,0.060700061,0.11317326,2.44240731,0.089594548,1,0,0,0
2011,1,INTERMEDIATE PARFUMS INC,45833410,15.56,5.888877958,6.083333333,-0.03713528,32.303,6.248108636,0,0.062598589,0.127844574,1.880816863,0.081843394,1,0,0,0
2012,1,INTERMEDIATE PARFUMS INC,45833410,19.46,5.891644212,5.75,-0.07069409,131.136,6.634528228,0,0.172565533,0.343759503,1.565110938,0.595571222,1,0,0,0
2013,1,INTERMEDIATE PARFUMS INC,45833410,35.81,5.891644212,5.5,-0.17985612,39.211,6.499874255,0,0.059047553,0.096291603,2.714081962,0.165346352,1,0,0,0
2005,1,INTERPUBLIC GROUP COS INC,46069010,9.65,5.030437921,10.33333333,-0.55223882,-262.9,9.388168515,1,-0.022762281,-0.139772786,3.963820944,0.169153296,0,0,0,0
2006,1,INTERPUBLIC GROUP COS INC,46069010,12.24,5.749392986,12.63636364,-0.16580312,-31.7,9.381356597,1,-0.003093366,-0.018911677,4.051754733,0.163722667,0,0,0,0
2007,1,INTERPUBLIC GROUP COS INC,46069010,8.11,5.860786224,10.58333333,-0.05718954,167.6,9.430206559,0,0.013453095,0.071863477,2.11455954,0.169831677,0,0,0,0
2008,1,INTERPUBLIC GROUP COS INC,46069010,3.96,5.840641657,11.66666667,-0.07398274,295,9.40312368,0,0.024329496,0.119163031,0.967566903,0.169142967,0,0,0,0
2009,1,INTERPUBLIC GROUP COS INC,46069010,7.38,5.840641657,15,-0.45454545,121.3,9.414431575,0,0.009891463,0.04856468,1.818531961,0.205786296,1,0,0,0
2010,1,INTERPUBLIC GROUP COS INC,46069010,10.62,5.840641657,14.91666667,-0.16260162,261.1,9.478212517,0,0.019975824,0.103242388,2.251025786,0.218191159,1,0,0,0
2011,1,INTERPUBLIC GROUP COS INC,46069010,9.73,5.840641657,17.33333333,-0.11299435,532.3,9.463244647,0,0.041338552,0.216232685,1.952341309,0.176171313,1,0,0,0
2012,1,INTERPUBLIC GROUP COS INC,46069010,11.02,5.840641657,21.83333333,-0.01027749,446.7,9.510067115,0,0.033103847,0.184541023,2.092151335,0.199959617,1,0,0,0
2013,1,INTERPUBLIC GROUP COS INC,46069010,17.7,5.82008293,19.36363636,-0.09981851,267.9,9.465447599,0,0.020759396,0.120937161,3.39186078,0.121299254,1,0,0,0
2010,1,INGERSOLL RAND PLC,G4779110,47.09,5.874930731,20,-0.02797985,642.2,9.90308247,0,0.037962273,0.095088335,1.940319909,0.050737832,1,0,0,0
2011,1,INGERSOLL RAND PLC,G4779110,30.47,5.874930731,22.58333333,-0.04884264,343.2,9.839226326,0,0.021328556,0.057740054,1.307552571,0.058061418,1,0,0,0
2012,0,INGERSOLL RAND PLC,G4779110,47.96,5.860786224,18.41666667,-0.08204792,1018.6,9.825196227,0,0.055388825,0.143302834,1.983444383,0.047034798,1,0,0,0
2013,0,INGERSOLL RAND PLC,G4779110,61.6,5.891644212,20.33333333,-0.19599667,618.8,9.77900651,0,0.035117028,0.087722277,2.463512003,0.104753716,1,0,0,0
2005,1,INTERNATIONAL RECTIFIER CORP,46025410,31.9,5.837730447,13.33333333,-0.03138581,137.46,7.70730723,0,0.061820229,0.096449418,2.23753158,0.178471457,0,0,0,0
2006,1,INTERNATIONAL RECTIFIER CORP,46025410,38.53,5.857933155,15.25,-0.15297569,107.156,7.826452313,0,0.042776454,0.066791662,1.753559139,0.217178972,0,0,0,0
2008,1,INTERNATIONAL RECTIFIER CORP,46025410,13.5,4.941642423,4,-0.24422975,-62.642,7.53685022,1,-0.033410635,-0.043173064,0.963684645,0.121048347,0,0,0,0
2009,1,INTERNATIONAL RECTIFIER CORP,46025410,22.12,5.831882477,3.916666667,-1.97916659,-247.417,7.245874017,1,-0.176561596,-0.217940158,0.928739628,0.195081689,1,0,0,0
2010,1,INTERNATIONAL RECTIFIER CORP,46025410,29.69,5.837730447,6,-1.27616472,80.827,7.273728757,0,0.05609414,0.067839472,1.098438988,0.163981911,1,0,0,0
2011,1,INTERNATIONAL RECTIFIER CORP,46025410,19.42,5.814130532,5.545454546,-0.39226221,166.546,7.421766224,0,0.099669416,0.122648596,1.439786231,0.207320061,1,0,0,0
2012,1,INTERNATIONAL RECTIFIER CORP,46025410,17.73,5.913503006,6.230769231,-0.73292816,-55.05,7.334866412,1,-0.035937572,-0.04313158,1.084304955,0.182780326,1,0,0,0
2013,0,INTERNATIONAL RECTIFIER CORP,46025410,26.07,5.80814249,4.583333333,-0.25512757,-88.82,7.282219452,1,-0.061119782,-0.073325089,1.216984359,0.289517784,1,0,0,0
2005,1,INTERNATIONAL SPEEDWAY CORP,46033520,47.9,5.837730447,7.333333333,-0.02863571,159.361,7.49446859,0,0.088517469,0.152960465,2.797987932,0.080739236,0,0,0,0
2006,1,INTERNATIONAL SPEEDWAY CORP,46033520,51.04,5.837730447,8.25,-0.00549753,116.804,7.561672426,0,0.060861815,0.101271302,2.386141267,0.033210188,0,0,0,0
2007,1,INTERNATIONAL SPEEDWAY CORP,46033520,41.18,5.837730447,7,-0.05981092,86.201,7.592425128,0,0.043534766,0.074447324,1.897011987,0.029820104,0,0,0,0
2008,1,INTERNATIONAL SPEEDWAY CORP,46033520,28.73,5.857933155,6.583333333,-0.06101854,134.595,7.687914212,0,0.061792382,0.118068022,1.103789956,0.110447567,0,0,0,0
2009,1,INTERNATIONAL SPEEDWAY CORP,46033520,28.45,5.837730447,4.583333333,-0.15028901,6.815,7.554807734,0,0.00365917,0.006131081,1.145532035,0.072712133,1,0,0,0
2010,1,INTERNATIONAL SPEEDWAY CORP,46033520,26.17,5.837730447,6.166666667,-0.06674082,54.531,7.538893536,0,0.029050182,0.045972926,0.955939552,0.044091292,1,0,0,0
2011,1,INTERNATIONAL SPEEDWAY CORP,46033520,25.35,5.837730447,6.666666667,-0.01688476,69.424,7.573345737,0,0.035700199,0.057258513,0.943428847,0.058591116,1,0,0,0
2012,1,INTERNATIONAL SPEEDWAY CORP,46033520,27.6494,5.837730447,5.416666667,-0.04065041,54.578,7.571855142,0,0.028107765,0.043704006,0.991120795,0.040305167,1,0,0,0
2013,1,INTERNATIONAL SPEEDWAY CORP,46033520,35.45,5.85220248,5.5,-0.00745434,45.292,7.610112913,0,0.0224495,0.035187681,1.231623806,0.089006206,1,0,0,0
2007,1,INTEGRAL SYSTEMS INC,45810H10,23.26,5.786897381,1,-0.00479846,12.826,4.920426082,0,0.094266542,0.1203788,1.892101045,0.143205615,0,0,1,0
2008,1,INTEGRAL SYSTEMS INC,45810H10,12.05,5.749392986,1.222222222,-0.12098651,18.174,4.998582956,0,0.123462158,0.165156623,3.255145082,0.11043576,0,0,1,0
2009,1,INTEGRAL SYSTEMS INC,45810H10,8.66,5.786897381,1,-0.45739046,1.105,5.189194226,0,0.006196586,0.009608445,1.039892872,0.03870845,1,1,1,1
2010,1,INTEGRAL SYSTEMS INC,45810H10,9.91,5.874930731,1,-0.71014492,-2.396,5.388254044,1,-0.010999858,-0.020562288,1.112915451,0.014720397,1,0,1,1
2005,1,GARTNER INC,36665110,12.9,5.87211779,3.416666667,-0.02407705,-2.437,6.934997809,1,-0.002373816,-0.016624826,10.06159167,0.081609951,0,0,1,0
2006,1,GARTNER INC,36665110,19.79,5.87211779,2.416666667,-0.11627907,58.192,6.947738202,0,0.055964985,2.211110267,78.2523881,0.06604313,0,0,1,0
2007,1,GARTNER INC,36665110,17.56,5.877735782,4.25,0,73.553,7.033691652,0,0.064906769,4.203508973,99.38289633,0.105737392,0,0,1,0
2008,1,GARTNER INC,36665110,17.83,5.877735782,4.333333333,-0.01708428,103.871,6.997655396,0,0.088876691,-4.557515481,-78.52694689,0.124362651,0,0,1,0
2009,1,GARTNER INC,36665110,18.04,5.87211779,5.75,-0.0673023,82.964,7.103551477,0,0.068267451,0.737228418,15.36962794,0.106648735,1,1,1,1
2010,1,GARTNER INC,36665110,33.2,5.869296913,5.166666667,-0.06651884,96.285,7.159803438,0,0.074891612,0.514738902,17.03661791,0.098891695,1,1,1,1
2011,1,GARTNER INC,36665110,34.77,5.87211779,6.666666667,-0.00301205,136.902,7.230470463,0,0.09921355,0.753102583,17.85380512,0.111024083,1,1,1,1
2012,1,GARTNER INC,36665110,46.02,5.877735782,8.583333333,-0.00287604,165.903,7.391585997,0,0.102328597,0.540976871,14.00994943,0.217304214,1,1,1,1
2013,1,GARTNER INC,36665110,71.05,5.877735782,8.25,-0.02607562,182.801,7.486939493,0,0.102490942,0.505931096,18.08420676,0.261516077,1,1,1,1
2005,1,ILLINOIS TOOL WORKS INC,45230810,87.99,5.85220248,20.58333333,-0.00647389,1494.869,9.345451778,0,0.130605943,0.198077355,3.274026718,0.032630299,0,0,0,0
2006,1,ILLINOIS TOOL WORKS INC,45230810,46.19,5.85220248,19.75,-0.01704739,1717.746,9.538307903,0,0.123753002,0.1904901,2.862061503,0.051566085,0,0,0,0
2007,0,ILLINOIS TOOL WORKS INC,45230810,53.54,5.855071922,17.66666667,-0.00649491,1869.862,9.650326835,0,0.117615305,0.195274894,3.035013047,0.059617999,0,0,0,0
2008,0,ILLINOIS TOOL WORKS INC,45230810,35.05,5.857933155,13.75,-0.09712364,1519.003,9.629976791,0,0.104072659,0.206598965,2.282773905,0.047852416,0,0,0,0
2009,0,ILLINOIS TOOL WORKS INC,45230810,47.99,5.834810737,17.41666667,-0.07417974,947.009,9.685517098,0,0.060284229,0.110066669,2.736891247,0.086686703,1,0,0,0
2010,1,ILLINOIS TOOL WORKS INC,45230810,53.4,5.84932478,18.16666667,-0.06251302,1527.193,9.695926523,0,0.093979529,0.162982713,2.836584856,0.073998208,1,0,0,0
2011,0,ILLINOIS TOOL WORKS INC,45230810,46.71,5.85220248,18.25,-0.00187266,2071.384,9.797266333,0,0.112159059,0.20134319,2.254921238,0.072483398,1,0,0,0
2012,0,ILLINOIS TOOL WORKS INC,45230810,60.81,5.85220248,19.5,-0.01712695,2870,9.868378375,0,0.129214356,0.236246568,2.620179161,0.154530422,1,0,0,0
2013,0,ILLINOIS TOOL WORKS INC,45230810,84.08,5.85220248,16.25,-0.10689031,1679,9.90183619,0,0.081638786,0.167989282,3.728150354,0.187373764,1,0,0,0
2005,1,INVACARE CORP,46120310,31.49,5.897153868,3.333333333,-0.23778643,48.852,7.392618579,0,0.030100687,0.064903386,1.328274146,0.015738359,0,0,0,0
2006,1,INVACARE CORP,46120310,24.55,5.857933155,3,-0.27310257,-317.774,7.307504751,1,-0.213206607,-0.654712752,1.617415692,0.050650265,0,0,0,0
2007,1,INVACARE CORP,46120310,25.2,5.855071922,3.25,-0.02443992,1.19,7.313914813,0,0.000793311,0.002147848,1.457211083,0.041732335,0,0,0,0
2008,1,INVACARE CORP,46120310,15.52,5.857933155,4.5,-0.03968254,38.551,7.181951576,0,0.029328103,0.080226334,1.037922286,0.031676446,0,0,0,0
2009,1,INVACARE CORP,46120310,24.94,5.857933155,3.666666667,-0.12886598,41.179,7.215608293,0,0.03028979,0.05872337,1.149661955,,1,0,0,0
2010,1,INVACARE CORP,46120310,30.16,5.857933155,2.916666667,-0.03608661,25.341,7.155708509,0,0.019791471,0.03884208,1.494383387,,1,0,0,0
2011,1,INVACARE CORP,46120310,15.29,5.857933155,3,-0.0066313,-4.113,7.156218758,1,-0.003210637,-0.006564782,0.776574103,,1,0,0,0
2012,1,INVACARE CORP,46120310,16.3,5.880532986,2.25,-0.47743623,1.827,7.141477874,0,-0.006550772,-0.013315856,0.837404366,,1,0,0,0
2013,1,INVACARE CORP,46120310,23.21,5.877735782,1.833333333,-0.9693252,33.051,7.000730007,0,-0.046514428,-0.076027602,1.10758101,,1,0,0,0
2005,1,JACK IN THE BOX INC,46636710,34.93,5.929589143,8.538461539,-0.01418216,91.537,7.19966789,0,0.068414019,0.16190579,1.885470805,0.045223762,0,0,0,0
2006,1,JACK IN THE BOX INC,46636710,61.04,5.831882477,7.916666667,-0.08525577,108.031,7.327426336,0,0.071738111,0.153435506,2.62505657,0.139202503,0,0,0,0
2007,1,JACK IN THE BOX INC,46636710,25.77,5.82008293,10.41666667,-0.06899195,126.304,7.232604515,0,0.091337858,0.304672216,4.671591892,0.010327131,0,0,0,0
2008,1,JACK IN THE BOX INC,46636710,22.09,5.811140993,10.66666667,-0.00616903,119.279,7.312832312,0,0.078889202,0.258600209,2.620934521,0.03462774,0,0,0,0
2009,1,JACK IN THE BOX INC,46636710,19.67,5.814130532,12.45454546,-0.08530806,118.408,7.284073034,0,0.090009685,0.24985462,2.236992368,0.035371972,1,0,0,0
2010,1,JACK IN THE BOX INC,46636710,21.13,5.908082938,13.15384615,-0.31234749,70.21,7.249990876,0,0.049897235,0.134899119,2.175913062,0.007285478,1,0,0,0
2011,1,JACK IN THE BOX INC,46636710,20.9,5.828945618,13.58333333,-0.00466418,80.6,7.267750106,0,0.056272263,0.198543685,2.171122782,0.008118872,1,0,0,0
2012,1,JACK IN THE BOX INC,46636710,28.6,5.828945618,11.75,-0.15562249,57.651,7.289422791,0,0.043021743,0.152865067,2.993705276,0.005912777,1,0,0,0
2013,1,JACK IN THE BOX INC,46636710,50.02,5.814130532,14.58333333,-0.09960868,51.152,7.185545336,0,0.062619342,0.175010275,3.608197378,0.006588669,1,0,0,0
2005,1,JO ANN STORES INC,47758P30,11.8,5.869296913,4.916666667,-0.02973662,-23,6.85414351,1,-0.024292353,-0.05758638,0.768437031,0.021327297,0,0,1,0
2006,1,JO ANN STORES INC,47758P30,24.6,5.869296913,4.416666667,-0.74060562,-1.9,6.754254388,1,-0.003385082,-0.007076623,1.471705613,0.019433883,0,0,1,0
2007,1,JO ANN STORES INC,47758P30,13.08,5.888877958,2.916666667,-0.1980198,15.4,6.768952876,0,0.017713366,0.035,0.706169659,0.029648652,0,0,1,0
2008,0,JO ANN STORES INC,47758P30,15.49,5.894402834,3.666666667,-0.00791139,21.9,6.804725379,0,0.024303629,0.045844672,0.673759849,0.092707614,0,0,1,0
2009,0,JO ANN STORES INC,47758P30,36.24,5.874930731,4.083333333,0,66.6,6.9091543,0,0.066573371,0.117751061,1.623204243,0.240927755,1,0,1,1
2010,0,JO ANN STORES INC,47758P30,60.22,5.874930731,4,-1.3077525,93.1,6.929125305,0,0.091220851,0.151554615,2.512980694,0.214714114,1,0,1,1
2008,1,SUN MICROSYSTEMS INC,86681020,3.82,5.560681631,10.77777778,-0.6463878,403,9.570877847,0,0.028103208,0.072118826,1.46416607,0.143452456,0,0,0,0
2009,1,SUN MICROSYSTEMS INC,86681020,9.37,5.929589143,10.07692308,-1.2040441,-2234,9.326611154,1,-0.198896011,-0.675945537,2.097863843,0.130822873,1,0,0,0
2005,1,HUNT J B TRANSPORT SERVICES,44565810,22.64,5.84932478,15.58333333,-0.02229654,207.311,7.345928916,0,0.133846265,0.25373887,4.262202895,0.004968808,0,0,1,0
2006,0,HUNT J B TRANSPORT SERVICES,44565810,20.77,5.84932478,15.33333333,-0.01325088,219.952,7.479331823,0,0.124262665,0.289510712,3.951903554,0.004758941,0,0,1,0
2007,1,HUNT J B TRANSPORT SERVICES,44565810,27.55,5.85220248,17,-0.03370245,213.134,7.53034372,0,0.11441925,0.621025242,9.999966783,0.00845001,0,0,1,0
2008,1,HUNT J B TRANSPORT SERVICES,44565810,26.27,5.857933155,16.58333333,-0.03992741,200.593,7.492455519,0,0.111847369,0.379184932,6.260075386,0.001273926,0,0,1,0
2009,1,HUNT J B TRANSPORT SERVICES,44565810,32.27,5.834810737,19.33333333,-0.12561857,136.435,7.527209632,0,0.073474054,0.211903959,6.37738636,0.004373128,1,1,1,1
2010,1,HUNT J B TRANSPORT SERVICES,44565810,40.81,5.840641657,24.91666667,-0.0464828,199.617,7.582055975,0,0.101759224,0.348358961,8.652399999,0.004120277,1,1,1,1
2011,1,HUNT J B TRANSPORT SERVICES,44565810,45.07,5.837730447,29.08333333,-0.02205342,257.006,7.726800039,0,0.113351728,0.452839697,9.285860701,0.002778259,1,0,1,1
2012,0,HUNT J B TRANSPORT SERVICES,44565810,59.71,5.837730447,28.58333333,-0.0155314,310.354,7.810207093,0,0.125922599,0.391930392,8.862244071,0.002465012,1,0,1,1
2013,0,HUNT J B TRANSPORT SERVICES,44565810,77.3,5.837730447,27.91666667,-0.02847094,342.382,7.944635416,0,0.121437722,0.338171094,8.95126811,0.002365862,1,1,1,1
2007,1,SANFILIPPO JOHN B & SON,80042210,8.42,5.888877958,1,-0.74716981,-13.676,5.910390057,1,-0.037178198,-0.083957469,0.716014292,0.006034606,0,0,0,0
2012,1,SANFILIPPO JOHN B & SON,80042210,18.18,4.941642423,1,-0.21276596,17.122,5.920846248,0,0.046060684,0.085178571,0.955668041,0.006990005,1,0,0,0
2013,1,SANFILIPPO JOHN B & SON,80042210,24.68,5.81711116,1,-4.33826645,21.76,5.92890806,0,0.058066307,0.101066399,1.022494705,0.002243582,1,0,0,0
2005,0,PENNEY J C CO INC,70816010,55.6,5.837730447,15.08333333,-0.21772345,1088,9.430439293,0,0.078404622,0.243823309,3.244671824,0.007715722,0,0,0,0
2006,0,PENNEY J C CO INC,70816010,77.36,5.81711116,15.36363636,-0.12640449,1153,9.44730793,0,0.089481575,0.264458955,4.281772388,0.009549795,0,0,0,0
2007,0,PENNEY J C CO INC,70816010,43.99,5.916202063,14.69230769,-0.12903226,1111,9.568713873,0,0.077224125,0.208019578,1.978859187,0.009390042,0,0,0,0
2008,0,PENNEY J C CO INC,70816010,19.7,5.837730447,13.75,-0.08124077,572,9.393661429,0,0.047206727,0.136462094,0.894945848,0.164372074,0,0,0,0
2009,0,PENNEY J C CO INC,70816010,26.61,5.82008293,14.08333333,-0.30200635,251,9.4400225,0,0.01979175,0.052113855,1.226429468,0.25068687,1,0,0,0
2010,1,PENNEY J C CO INC,70816010,32.31,5.82008293,14,-0.65671642,389,9.47600687,0,0.028983285,0.069230769,1.390287363,0.208409506,1,0,0,0
2011,1,PENNEY J C CO INC,70816010,35.15,5.840641657,14.25,-0.02416432,-152,9.343559216,1,-0.013305322,-0.037905237,2.237068579,0.115549762,1,0,0,0
2012,1,PENNEY J C CO INC,70816010,19.71,5.840641657,9.833333333,-0.2369816,-985,9.188299241,1,-0.100705449,-0.310627562,1.405982025,0.081407563,1,0,0,0
2005,1,JACOBS ENGINEERING GROUP INC,46981410,67.87,5.855071922,9.166666667,-0.00391747,151.02,7.764177528,0,0.064162235,0.132399123,3.434874395,0.115810673,0,0,1,0
2006,1,JACOBS ENGINEERING GROUP INC,46981410,81.54,5.855071922,10.58333333,-0.02373887,196.883,7.956786491,0,0.068987737,0.138336891,3.097756964,0.184417355,0,0,1,0
2007,1,JACOBS ENGINEERING GROUP INC,46981410,95.61,5.869296913,13.08333333,-0.05218787,287.13,8.128709382,0,0.084713584,0.155738959,4.928440658,0.214918336,0,0,1,0
2008,1,JACOBS ENGINEERING GROUP INC,46981410,48.1,5.869296913,10.41666667,-0.04630855,420.742,8.361530235,0,0.098344692,0.187400647,2.968131401,0.178325443,0,0,1,0
2009,1,JACOBS ENGINEERING GROUP INC,46981410,37.61,5.888877958,17.66666667,-0.10495304,399.854,8.396067726,0,0.090288745,0.152272372,2.173860482,0.241599229,1,1,1,1
2010,1,JACOBS ENGINEERING GROUP INC,46981410,45.85,5.888877958,17.25,-0.02393906,245.974,8.452103478,0,0.052514594,0.086033533,1.704300977,0.211994543,1,1,1,1
2011,1,JACOBS ENGINEERING GROUP INC,46981410,40.58,5.888877958,17.5,-0.01033592,331.029,8.707884292,0,0.054720711,0.099918563,1.245455055,0.193349498,1,1,1,1
2012,1,JACOBS ENGINEERING GROUP INC,46981410,42.57,5.888877958,20.08333333,-0.02787241,378.954,8.830606313,0,0.055407225,0.101801679,1.411242601,0.170670186,1,1,1,1
2013,1,JACOBS ENGINEERING GROUP INC,46981410,62.99,5.908082938,18.61538462,-0.01236705,423.093,8.892218886,0,0.058163957,0.100423275,1.81784493,0.183700169,1,1,1,1
2005,1,HARLAND JOHN H CO,41269310,37.6,5.874930731,2.5,-0.06371191,75.478,6.710339171,0,0.092063295,0.236502873,3.204592313,0.017947739,0,0,0,0
2006,1,HARLAND JOHN H CO,41269310,50.2,5.874930731,2,-0.05851064,68.098,6.677167841,0,0.091958183,0.233316804,4.194223581,0.012756008,0,0,0,0
2005,1,J & J SNACK FOODS CORP,46603210,59.41,5.869296913,2.5,-0.00233209,26.043,5.72660016,0,0.085128986,0.110933626,2.249345294,0.056934512,0,0,1,0
2006,1,J & J SNACK FOODS CORP,46603210,41.4,5.874930731,3,-0.01211073,29.45,5.834249176,0,0.086412291,0.112031285,2.184913628,0.057599273,0,0,1,0
2007,1,J & J SNACK FOODS CORP,46603210,31.28,5.877735782,4,-0.01286174,32.112,5.943554995,0,0.084441266,0.108639904,2.203123465,0.046416164,0,0,1,0
2008,1,J & J SNACK FOODS CORP,46603210,35.88,5.874930731,2.833333333,-0.08615738,27.908,6.014712214,0,0.068333627,0.088099552,2.006909192,0.116398624,0,0,1,0
2009,1,J & J SNACK FOODS CORP,46603210,39.96,5.85220248,2.25,-0.14450015,41.312,6.088652508,0,0.09392784,0.120497952,2.333825122,0.147751758,1,1,1,1
2010,1,J & J SNACK FOODS CORP,46603210,48.24,5.855071922,3.166666667,-0.04399167,48.409,6.18413652,0,0.100019835,0.127199632,2.037253183,0.169759928,1,1,1,1
2011,1,J & J SNACK FOODS CORP,46603210,53.28,5.857933155,3.666666667,-0.03338898,55.063,6.313214657,0,0.099966232,0.127346272,2.08107614,0.180743976,1,1,1,1
2012,1,J & J SNACK FOODS CORP,46603210,63.8831,5.877735782,3,-0.00208117,54.118,6.403647043,0,0.089741379,0.11381594,2.264325628,0.279944664,1,1,1,1
2013,1,J & J SNACK FOODS CORP,46603210,88.59,5.877735782,3.083333333,-0.05756148,64.381,6.471822201,0,0.099713317,0.124632912,2.918524174,0.161422715,1,1,1,1
2005,0,HENRY JACK & ASSOC INC,42628110,19.09,5.85220248,12.58333333,-0.00497512,75.501,6.703375826,0,0.092735641,0.145993263,3.239515464,0.017759718,0,0,1,0
